area	height	readout	fwhm
0.089	7.307	14	10
1.481	37.437	16	28
1.287	19.955	12	33
0.090	5.967	15	13
0.858	15.787	11	56
1.337	21.727	14	31
0.860	26.646	18	28
1.168	41.111	16	22
0.389	9.445	18	55
1.028	18.251	11	24
0.098	8.311	13	10
1.291	31.275	11	38
1.361	46.789	14	27
1.161	20.054	11	52
1.073	22.425	12	23
0.320	10.321	14	19
0.352	14.877	13	22
0.569	15.129	18	32
0.096	7.448	17	12
0.105	6.957	17	13
1.330	29.160	13	22
1.632	56.303	16	24
0.112	7.251	14	14
0.127	6.758	15	18
1.418	20.353	17	40
1.390	38.691	15	23
0.933	26.584	18	31
1.135	37.353	17	27
0.836	18.533	18	45
1.259	26.074	13	25
1.303	38.482	12	23
1.007	10.461	15	24
1.078	16.461	14	26
0.124	6.854	15	16
0.141	8.758	13	15
0.082	6.192	17	11
0.132	7.573	14	14
0.681	17.068	14	34
1.625	58.070	11	25
0.134	7.391	12	17
0.105	6.305	17	16
1.043	27.761	14	33
0.900	25.243	14	24
1.414	48.924	11	24
1.151	26.530	13	32
1.032	30.643	18	22
1.163	19.171	11	33
1.290	33.008	16	37
0.124	7.567	18	15
1.253	28.836	17	32
0.816	23.234	18	35
1.177	28.735	18	40
1.060	45.634	14	21
1.210	32.196	17	27
0.376	18.175	11	18
0.121	6.917	17	15
2.442	38.064	16	33
0.119	8.014	13	13
0.206	7.707	12	16
1.480	22.266	15	47
1.011	19.829	14	44
1.198	26.625	16	35
1.254	49.296	17	23
0.113	7.496	16	13
0.095	6.278	18	13
0.158	7.529	16	19
1.443	19.037	11	34
1.212	44.979	17	25
0.428	18.044	15	22
0.654	24.031	13	24
0.279	11.996	17	21
0.864	25.248	11	28
0.896	23.119	16	33
0.125	6.860	14	16
0.123	8.310	11	13
1.538	28.004	16	42
1.173	17.221	17	45
0.401	13.051	15	22
0.636	18.126	15	37
1.357	48.633	15	24
0.132	7.597	16	15
1.089	45.833	15	22
1.034	11.598	16	47
1.502	39.559	13	24
1.041	22.614	16	45
1.307	35.993	13	34
0.198	6.722	18	13
1.146	32.894	15	31
0.112	6.905	17	14
0.248	7.383	13	62
1.542	36.041	16	28
1.017	28.748	11	31
0.642	26.732	11	24
1.290	24.620	11	44
0.688	24.976	13	24
0.786	25.658	16	28
0.247	9.888	11	19
1.216	24.644	15	26
1.521	34.046	11	53
0.914	17.480	17	29
1.348	24.619	11	33
1.079	23.785	17	45
1.123	28.184	12	39
0.173	11.096	14	14
0.794	21.595	13	29
1.208	37.563	13	23
0.098	6.148	18	14
0.846	9.424	15	101
0.754	23.358	12	31
0.480	9.584	11	40
1.078	27.656	14	43
1.023	20.307	17	28
1.103	30.201	11	26
1.545	17.497	13	26
1.509	27.058	13	34
1.467	61.194	15	22
0.082	6.040	18	11
0.914	25.807	16	28
1.438	21.683	13	32
1.290	21.278	15	32
0.882	22.052	14	25
0.108	8.523	14	10
0.484	17.637	14	26
0.125	7.399	13	16
1.143	42.071	11	25
0.261	9.027	12	31
1.348	26.666	17	50
1.153	28.319	12	23
0.497	10.908	18	52
0.105	6.285	17	14
0.112	7.292	16	14
1.129	20.033	17	26
0.098	7.111	16	12
0.128	7.228	16	15
1.555	33.034	11	39
1.274	34.158	15	27
1.327	25.422	14	31
0.110	8.249	14	11
0.827	24.129	16	28
0.106	6.789	15	11
0.571	17.777	12	27
0.129	7.713	12	15
0.155	8.888	11	15
0.114	6.795	18	15
1.310	35.599	12	29
1.281	27.210	18	56
0.126	8.660	16	13
0.710	13.661	18	23
0.994	10.150	15	63
0.111	7.485	18	13
0.879	17.470	17	23
1.354	26.945	11	28
1.302	32.352	13	28
0.256	8.333	16	21
1.078	27.007	16	37
0.427	16.554	15	21
0.756	20.658	12	33
0.131	7.420	15	16
0.271	12.247	15	18
1.115	18.601	15	29
0.203	8.849	16	20
0.237	11.986	15	18
0.237	7.765	12	21
1.248	23.694	16	32
1.267	17.156	14	45
1.127	35.525	11	27
1.230	24.753	17	31
0.988	15.900	18	25
0.996	30.837	14	20
1.637	68.535	13	21
1.193	27.364	14	24
1.204	40.616	15	26
0.795	30.679	12	22
1.159	28.845	14	25
1.309	43.882	13	26
1.485	48.338	13	28
1.112	18.913	13	25
1.026	23.968	12	25
0.657	24.623	13	25
0.817	26.617	17	24
1.411	45.598	12	23
0.105	6.610	16	15
0.109	8.016	13	12
1.111	44.858	14	22
1.207	29.949	17	38
1.222	29.122	11	29
1.023	31.276	11	31
1.083	31.538	17	26
0.113	7.985	13	12
1.657	70.028	11	22
0.730	12.998	17	28
0.585	20.437	18	25
1.204	30.759	12	38
0.748	19.562	17	34
1.557	43.190	12	29
0.663	21.945	17	28
1.207	19.985	14	33
0.295	10.106	11	20
1.046	20.019	15	34
0.101	7.134	17	12
1.352	17.641	16	59
1.083	23.977	14	40
0.840	35.562	12	21
1.126	23.442	11	50
0.106	7.638	14	12
1.473	31.277	12	30
1.063	24.901	13	28
1.332	39.253	14	22
0.119	7.735	18	14
0.765	11.024	14	53
0.334	8.212	18	36
1.441	27.514	12	24
1.132	25.566	13	38
0.129	7.710	16	15
0.341	7.558	17	53
1.221	24.413	14	26
1.018	27.163	18	32
0.981	15.987	12	42
0.117	7.268	14	15
1.141	17.836	13	22
0.871	15.719	12	29
0.233	11.442	15	19
1.196	33.513	17	28
1.280	38.099	18	32
0.227	7.934	11	30
1.160	17.071	18	32
1.021	22.015	14	30
1.257	31.931	14	29
1.258	21.476	16	26
1.565	63.681	14	22
1.046	15.829	18	46
1.312	17.689	13	31
0.109	6.582	18	16
1.467	20.450	15	31
1.036	15.293	18	45
0.103	6.120	17	15
1.235	20.921	15	33
1.215	23.215	12	23
1.308	32.581	11	33
0.401	18.915	13	20
1.816	69.625	11	22
0.616	21.074	12	25
1.393	51.862	15	25
0.282	10.539	14	23
0.345	14.918	15	21
0.085	6.794	17	10
0.117	6.614	17	17
1.080	23.908	15	34
0.982	12.953	16	33
1.565	37.206	18	22
0.851	15.501	18	56
0.249	8.667	11	25
0.701	29.526	11	23
1.390	20.180	12	28
1.149	47.276	17	23
1.150	16.619	18	39
0.526	21.356	12	22
1.204	21.273	14	24
0.750	28.111	18	24
1.181	47.821	18	23
1.112	19.690	11	40
0.955	19.485	12	55
1.395	17.657	16	36
1.458	31.186	17	39
0.166	8.437	16	16
0.137	7.055	16	20
1.041	10.758	18	25
0.131	8.179	14	14
1.110	36.733	15	24
1.434	40.671	13	31
0.103	6.957	12	12
1.418	30.518	11	38
1.165	23.397	16	25
1.061	38.406	13	24
1.375	21.360	18	57
1.214	23.910	13	24
1.317	20.205	16	32
0.960	26.403	14	24
0.399	11.220	17	32
1.491	17.506	11	73
0.894	22.523	12	34
1.391	22.119	15	28
0.125	7.105	15	16
0.107	6.212	18	16
0.089	6.118	18	13
0.131	7.121	15	18
1.391	30.033	15	36
0.107	7.979	11	12
0.099	6.458	18	13
1.440	18.399	14	25
0.100	7.769	13	11
1.346	30.145	16	25
1.419	22.778	12	36
0.131	8.257	11	14
0.129	8.584	15	13
1.363	32.522	14	34
0.713	15.919	15	22
0.988	24.806	16	29
0.742	12.422	17	30
0.489	17.833	13	26
0.788	17.164	15	46
0.096	6.246	17	14
1.212	21.807	15	52
1.233	35.261	13	31
0.085	6.522	16	11
1.134	19.742	14	26
0.100	8.317	11	10
0.445	16.153	18	24
0.118	6.698	16	16
0.139	7.870	13	17
1.270	35.740	15	33
0.109	7.435	12	13
1.503	24.537	14	52
1.160	22.207	16	27
1.123	31.369	17	34
0.135	7.916	17	15
1.299	21.323	12	31
0.097	5.776	18	15
0.124	6.361	18	18
0.922	21.269	17	45
1.180	22.997	11	22
1.189	30.765	14	25
1.619	56.276	11	27
0.157	9.182	13	16
1.201	37.478	16	28
0.124	7.617	16	15
0.997	34.174	13	26
1.090	11.998	12	61
0.111	6.891	14	14
1.262	24.628	16	28
1.869	37.033	16	69
1.107	18.294	15	39
1.056	19.300	11	39
1.288	34.343	11	23
0.116	7.082	15	14
1.260	33.218	13	31
1.097	25.018	11	35
1.515	30.606	12	32
0.167	7.184	17	22
1.354	33.338	13	27
0.167	10.883	11	14
0.907	28.976	12	28
0.192	7.896	13	24
1.013	27.949	14	30
0.917	21.168	14	31
1.328	44.221	15	23
0.577	15.144	16	26
0.934	28.168	16	31
0.822	20.515	18	28
0.431	13.072	17	25
1.240	22.926	17	26
1.384	36.385	16	29
0.460	15.245	12	26
1.303	46.989	12	25
1.192	20.028	16	38
1.823	38.789	13	23
1.283	53.148	13	22
2.210	45.317	18	25
1.360	45.286	14	23
0.118	7.051	14	15
0.121	6.529	16	19
1.334	49.971	12	25
0.106	7.558	11	12
0.113	6.712	12	15
0.105	7.316	16	12
1.308	25.740	14	28
1.008	24.183	16	36
1.270	31.281	11	28
1.362	28.931	11	23
1.241	31.326	16	23
0.997	26.411	13	29
0.493	12.998	17	24
1.476	30.356	11	23
1.732	24.638	17	31
1.269	21.503	15	38
0.132	6.915	18	18
0.122	7.130	13	14
1.332	42.972	16	28
0.666	16.023	18	43
1.230	30.362	18	33
0.135	6.334	15	23
0.092	6.727	12	11
0.104	7.674	12	12
0.106	7.181	12	13
0.116	8.133	11	13
0.125	6.550	16	17
0.976	21.359	15	30
1.671	42.980	11	37
0.905	27.977	11	27
0.565	16.507	14	30
0.933	15.764	12	51
1.776	52.758	16	27
0.610	15.979	12	41
1.148	25.840	16	26
0.959	18.880	17	53
1.290	51.292	18	23
1.308	19.078	14	41
0.144	9.573	11	13
1.490	28.135	16	26
0.120	7.475	14	14
1.192	33.018	11	24
1.355	42.631	15	25
0.727	19.602	17	30
1.034	27.777	16	32
0.126	8.922	14	12
1.306	30.115	11	23
0.988	22.106	15	31
0.829	16.491	17	44
0.108	7.207	14	12
1.337	28.855	13	34
0.073	6.035	18	11
0.880	32.420	16	25
1.035	13.039	17	36
0.092	6.727	17	12
1.363	30.034	12	29
0.146	6.815	15	20
1.384	31.286	16	23
1.362	33.856	16	27
1.399	29.603	14	23
0.131	7.594	17	16
0.852	25.002	18	24
1.217	20.728	16	31
1.006	17.599	13	32
0.126	6.908	15	17
1.005	30.909	18	20
1.363	27.631	15	23
0.434	17.051	18	22
1.301	32.999	14	21
1.313	37.227	15	27
1.071	24.929	18	42
1.160	24.995	16	43
1.125	21.175	17	31
0.079	6.704	18	10
1.783	64.828	12	22
1.169	17.889	17	34
0.933	34.741	11	24
1.257	27.080	11	30
0.924	18.754	12	55
0.108	6.618	18	15
0.346	7.737	14	51
1.300	27.788	14	20
0.846	11.483	16	49
1.379	32.127	12	24
0.878	12.368	11	33
0.745	26.442	18	26
1.172	51.127	13	21
1.158	32.503	15	28
1.150	34.259	16	24
0.127	8.694	11	14
1.009	25.191	18	28
1.165	23.411	17	25
0.830	20.995	16	30
1.026	17.588	13	37
1.018	21.340	12	21
1.234	48.919	15	24
0.121	8.385	13	13
1.276	18.863	16	72
0.119	6.382	15	17
1.191	28.202	14	27
1.268	35.604	12	34
1.158	37.810	13	28
1.491	38.965	17	36
1.282	26.414	15	28
0.895	20.947	18	39
1.328	18.264	13	26
0.508	24.509	14	19
1.306	24.832	11	20
1.226	25.095	12	24
0.103	6.263	15	15
0.100	7.037	14	12
0.117	8.694	13	12
0.112	6.685	16	15
1.161	15.924	17	46
1.487	50.873	13	27
0.151	8.437	12	16
0.091	7.267	12	10
0.189	9.944	11	18
1.273	25.112	17	26
1.269	20.128	13	29
1.409	59.280	15	23
0.274	6.843	17	37
1.045	14.731	15	41
1.302	16.834	11	63
1.231	30.142	17	29
1.475	30.958	11	25
1.199	27.629	13	26
0.131	7.913	12	16
1.375	14.530	16	92
0.120	7.979	11	13
0.141	6.694	18	21
0.127	6.958	15	18
0.688	17.773	18	45
0.092	6.223	17	13
1.166	21.510	11	34
1.252	28.372	14	30
1.025	23.862	13	29
1.233	33.631	15	24
1.437	56.304	11	22
1.017	14.912	14	40
0.102	6.944	16	13
0.114	7.124	17	10
0.136	6.642	17	19
1.341	54.204	13	23
1.376	20.593	11	59
1.272	24.282	15	23
1.168	14.842	17	32
0.121	6.914	12	16
0.115	7.229	15	15
1.261	25.768	16	25
0.128	7.311	15	16
1.124	21.226	15	26
0.120	7.114	17	15
0.118	7.793	11	12
1.044	19.718	18	53
0.998	12.971	14	27
0.499	18.655	12	25
1.534	14.528	13	37
1.271	17.670	11	39
1.100	20.554	13	38
1.245	38.030	16	23
0.742	23.778	16	21
0.094	6.229	15	14
0.264	12.566	15	18
1.426	36.894	18	30
1.081	20.021	12	28
1.250	49.784	15	24
1.098	22.873	15	58
0.793	16.746	14	34
0.485	12.691	11	42
0.131	9.516	17	12
1.222	21.763	12	32
0.112	8.250	13	12
1.144	21.674	14	30
1.075	15.337	13	32
0.877	37.423	18	22
1.346	25.887	12	35
1.075	22.073	17	23
0.330	11.212	16	26
0.083	5.959	18	11
0.976	19.049	15	31
0.122	7.983	11	14
1.177	22.293	18	29
1.155	35.671	16	30
1.105	24.290	11	24
0.812	27.453	15	28
1.218	18.520	18	52
1.160	30.572	14	35
1.473	54.792	18	23
1.019	19.708	12	33
0.450	9.578	17	48
0.510	11.762	18	35
0.572	19.561	11	23
0.509	18.107	18	25
0.911	28.442	16	30
0.919	29.095	12	25
0.171	9.244	11	17
1.515	30.144	15	25
0.752	29.460	12	23
0.879	39.194	18	21
0.610	24.843	12	22
0.741	29.934	17	23
0.715	27.296	13	24
1.260	35.777	16	33
0.123	7.508	16	16
0.133	7.529	15	16
0.746	25.877	15	25
1.294	51.299	18	23
1.147	25.249	18	24
1.225	30.041	13	27
1.293	19.385	12	38
1.222	16.598	15	40
1.087	17.685	16	36
0.134	7.937	14	15
0.122	6.711	17	17
0.115	6.545	17	15
1.517	20.878	14	29
1.095	28.527	14	23
1.234	23.395	15	37
1.260	36.665	13	31
1.215	48.641	14	24
1.197	29.646	11	38
1.244	33.334	15	36
1.357	25.655	17	31
0.114	9.047	11	11
0.366	12.075	18	24
1.478	38.610	16	35
0.143	6.980	18	19
1.282	16.874	13	53
0.130	8.578	14	14
1.260	18.235	12	38
1.113	18.117	17	40
1.489	41.033	14	22
0.128	9.352	11	11
0.784	18.556	13	44
0.781	16.667	15	23
1.114	24.098	16	27
0.105	8.261	11	12
0.102	7.625	16	11
0.098	6.427	17	13
0.923	27.846	14	30
1.015	25.518	15	45
1.180	19.383	15	49
0.610	16.339	15	37
0.100	7.062	18	12
1.148	16.689	13	38
1.213	16.390	17	28
0.093	7.745	14	11
1.563	41.646	11	34
1.272	23.882	11	25
0.120	7.594	16	14
1.104	21.664	16	22
0.128	7.228	14	14
0.082	7.027	14	9
0.978	17.825	17	66
1.155	47.495	11	22
1.293	28.351	18	22
1.319	25.453	13	25
1.653	64.955	11	24
1.335	49.549	11	25
1.094	25.256	14	23
0.949	21.785	16	42
1.112	19.027	13	24
1.346	54.221	12	23
0.097	5.987	17	15
1.016	23.578	16	25
1.018	23.993	12	39
1.495	36.876	16	33
0.786	27.657	17	27
1.288	20.833	11	32
1.144	51.642	18	21
1.117	18.147	12	32
0.117	7.218	14	14
1.418	26.203	12	25
1.519	31.790	13	26
1.253	20.782	11	66
0.981	17.996	16	33
1.118	19.124	14	26
1.010	14.823	18	39
0.665	24.470	15	24
1.319	52.766	16	23
1.043	23.851	14	40
0.873	33.736	15	24
1.059	25.507	15	27
1.089	45.470	12	23
1.012	21.454	12	25
1.307	44.033	17	27
1.444	23.513	13	34
0.170	8.586	13	18
1.171	25.714	18	27
1.518	31.131	16	24
0.368	10.848	17	22
1.049	20.299	16	25
1.213	49.218	15	23
0.102	7.858	16	11
1.301	20.287	11	66
1.167	22.431	16	31
0.726	20.102	12	33
1.506	60.689	13	21
1.083	30.601	18	24
1.087	12.760	11	62
0.090	6.671	17	12
1.266	19.499	11	34
1.942	24.467	11	73
1.356	27.366	12	24
0.384	10.973	12	41
0.165	6.958	16	23
1.175	22.147	18	34
1.397	42.712	11	29
0.145	6.159	17	17
1.365	41.426	15	26
1.276	51.071	16	24
1.127	16.230	15	80
1.078	22.187	17	23
0.091	6.731	18	11
0.152	8.172	13	17
1.251	19.015	14	28
1.137	42.780	14	24
0.119	6.701	16	16
1.196	20.154	11	42
0.110	7.533	16	12
1.186	25.314	14	37
0.876	20.161	11	46
1.195	17.654	13	43
0.896	20.698	17	39
1.019	31.976	12	27
0.120	8.652	12	13
0.105	7.152	12	13
1.489	29.084	13	38
0.108	8.036	12	11
1.308	14.718	17	33
1.063	17.058	18	36
0.948	39.089	18	23
0.879	23.123	18	37
0.914	16.629	17	63
0.170	8.986	13	18
0.090	6.959	15	10
0.111	7.211	18	13
1.993	31.760	18	41
1.153	30.920	16	32
1.042	18.682	14	64
1.329	41.417	14	28
0.706	19.956	11	24
1.139	26.796	11	41
1.252	27.455	14	44
0.821	19.827	12	28
0.912	15.614	12	38
0.134	6.651	16	19
0.142	6.547	16	20
1.307	22.385	18	25
0.834	26.092	12	23
1.506	65.768	12	22
0.948	14.114	14	33
0.793	17.230	18	36
1.275	16.279	14	44
1.168	32.923	14	29
1.360	33.503	11	21
1.439	23.255	13	22
0.385	14.410	18	25
0.273	8.979	12	20
1.239	47.407	12	21
1.530	28.934	14	34
1.217	25.334	14	33
1.268	34.454	16	21
1.117	26.462	14	34
1.047	27.692	14	29
0.970	28.181	13	34
0.146	7.842	14	18
1.174	18.152	14	42
0.114	6.677	12	16
1.019	15.094	18	33
0.102	6.664	12	12
0.080	6.646	15	11
0.514	22.142	12	21
0.115	7.375	18	14
1.317	45.304	12	26
0.124	6.937	16	13
1.084	28.274	17	24
0.872	27.210	14	29
1.153	18.107	13	31
1.176	15.781	12	28
1.239	39.020	17	28
0.106	6.928	15	14
0.092	6.314	17	13
0.087	6.392	16	12
0.117	7.945	13	13
0.202	9.355	17	18
0.107	7.261	15	13
0.931	27.662	11	28
1.077	25.672	17	22
1.585	43.073	11	33
0.109	7.121	12	14
1.270	23.633	11	51
0.920	25.715	18	28
1.268	26.152	13	48
1.334	32.432	15	30
0.115	6.563	16	16
1.075	20.310	14	27
0.104	7.457	17	12
0.133	8.634	13	13
1.760	61.526	16	26
2.114	85.781	16	21
0.190	8.766	11	16
1.172	26.144	17	27
0.127	7.881	17	15
0.088	6.869	15	11
0.189	6.724	16	14
0.995	17.481	14	65
0.073	5.778	15	10
0.107	7.145	16	14
1.288	26.687	14	32
0.107	6.979	17	12
1.448	28.600	16	32
1.363	23.466	12	49
1.214	28.415	15	25
0.114	8.667	11	11
1.378	39.592	16	32
1.393	38.324	16	34
1.126	18.839	11	33
1.429	14.719	16	79
0.784	20.500	18	36
1.007	37.684	18	25
1.211	30.225	13	26
0.970	28.378	15	23
1.497	51.455	11	26
0.804	18.311	12	26
1.205	40.469	18	26
0.135	8.831	17	14
0.642	23.016	18	25
0.989	29.809	17	29
0.173	8.479	17	20
1.571	36.689	16	22
1.325	24.397	18	30
0.917	22.027	12	34
1.495	17.985	18	24
0.816	8.800	12	89
0.138	8.758	13	14
0.587	18.993	12	26
0.138	8.074	16	15
0.120	8.245	16	12
0.129	8.107	14	15
1.389	25.808	17	26
1.222	28.318	13	41
0.989	19.609	16	33
1.135	16.404	11	25
1.293	14.918	11	70
0.913	20.292	17	44
0.098	7.463	11	11
0.126	7.318	13	16
1.688	29.864	15	24
0.094	7.378	13	10
1.196	22.338	14	28
1.150	30.056	17	36
1.251	17.025	11	28
1.025	17.869	17	30
0.916	22.134	16	38
2.071	18.883	12	93
0.118	7.097	13	12
0.097	6.827	15	13
0.943	17.533	14	36
1.145	36.698	15	29
1.063	22.885	14	22
0.949	33.682	13	25
1.395	35.705	11	28
1.244	29.105	17	37
0.106	7.727	14	12
1.449	28.841	13	30
0.992	40.283	17	22
1.398	35.668	14	22
1.252	27.824	13	20
1.023	21.144	11	48
1.337	28.843	13	57
0.102	7.226	18	13
1.342	17.789	16	54
0.231	8.666	14	29
1.002	13.634	12	36
0.973	12.933	16	22
0.587	23.071	13	22
1.245	20.741	11	28
1.134	19.801	14	33
0.583	15.700	14	42
1.457	30.353	15	23
0.894	13.180	16	33
1.385	25.695	12	27
1.164	41.760	18	27
1.073	31.850	17	30
1.078	24.964	13	21
1.241	22.597	16	40
1.210	46.465	18	23
1.080	14.543	11	84
0.132	8.287	12	14
1.111	23.431	14	27
0.859	15.751	16	30
1.319	22.726	11	65
1.639	43.713	15	22
0.132	6.186	18	15
0.176	8.983	16	17
1.186	21.150	12	33
0.167	8.207	16	19
1.248	18.181	14	29
0.425	13.488	11	30
1.155	17.608	14	32
1.379	48.052	17	24
0.658	18.441	15	32
1.298	28.218	17	43
1.458	49.964	18	24
1.152	32.757	16	23
1.227	28.926	16	24
0.093	6.791	17	12
2.323	52.826	15	28
0.867	22.906	18	37
1.160	13.249	16	62
0.093	6.623	17	12
0.142	7.911	11	18
1.280	16.514	13	39
0.145	7.659	12	17
0.102	6.956	14	14
0.626	15.741	15	38
0.921	23.554	14	32
0.152	8.885	11	16
0.801	32.592	15	23
0.354	9.509	13	40
0.938	14.273	11	70
0.853	11.944	16	24
1.062	18.983	14	30
1.045	19.029	18	21
1.269	20.084	15	27
0.119	6.861	16	17
0.137	9.120	13	13
1.468	31.616	13	41
1.379	25.891	11	46
0.743	14.245	17	50
0.878	22.636	18	37
1.414	31.118	16	28
1.059	21.504	18	21
0.963	19.714	15	22
0.111	8.447	16	11
0.727	28.987	11	23
0.779	23.286	14	27
0.601	24.374	13	24
1.355	19.888	16	35
0.120	7.994	11	14
0.101	7.028	17	13
1.274	27.010	12	27
0.159	8.604	12	17
1.249	27.073	12	46
0.558	9.140	12	50
1.196	22.299	12	40
0.196	6.841	16	30
1.409	25.685	11	21
0.874	40.058	15	21
1.106	24.789	17	26
1.336	19.690	12	31
0.968	19.751	13	43
1.403	32.833	11	20
1.260	21.698	11	33
0.092	7.311	14	12
0.704	23.867	12	24
1.407	32.921	11	38
0.621	15.994	15	26
1.121	32.391	12	27
0.792	19.629	12	41
0.704	30.413	11	22
0.898	23.789	12	37
1.248	37.849	16	29
0.561	24.408	17	22
1.426	59.410	11	23
1.102	26.736	18	39
1.009	32.931	18	28
1.206	33.491	14	33
0.312	8.227	15	49
0.556	13.718	12	38
0.939	33.941	14	25
1.114	14.425	14	52
0.512	9.991	12	59
1.137	37.596	13	28
1.040	19.978	18	60
0.102	6.694	15	13
1.336	25.879	12	36
1.350	22.319	15	40
0.243	8.127	11	13
0.124	8.238	11	12
1.355	26.491	16	34
0.457	11.560	12	43
0.655	13.088	14	43
0.106	6.131	18	16
0.819	14.659	14	50
1.220	16.273	17	43
1.381	19.595	16	35
1.007	27.223	13	33
1.105	34.768	18	25
1.544	52.920	14	24
1.100	29.144	18	22
1.395	32.397	11	23
0.794	15.012	11	34
1.011	32.301	18	30
1.091	19.960	13	26
1.017	44.495	15	21
1.077	32.086	11	32
0.503	14.494	12	30
1.396	22.109	15	43
1.481	12.805	11	74
2.126	56.680	16	27
0.891	21.334	18	37
0.421	7.903	13	70
0.775	32.656	14	23
1.266	45.913	11	24
1.106	13.946	18	66
0.099	7.283	17	12
0.149	8.985	11	15
0.574	18.795	16	26
0.815	26.297	12	29
1.510	27.561	13	34
1.329	24.329	16	22
0.211	7.921	18	23
0.124	7.897	12	14
1.304	28.330	17	25
1.038	23.109	13	27
1.247	37.463	17	32
1.112	37.323	15	27
0.151	7.837	14	13
0.175	8.232	13	14
1.442	24.147	13	48
0.121	6.733	17	15
1.180	25.309	18	84
0.109	6.644	17	14
0.105	7.072	15	11
1.007	20.937	13	22
1.234	16.497	12	32
1.150	18.403	14	32
0.099	7.083	17	12
1.142	18.027	12	31
0.092	6.078	18	14
1.371	59.986	11	21
1.177	19.182	12	30
0.088	6.407	18	13
0.097	7.186	18	12
1.246	32.315	15	33
1.136	18.526	17	38
1.414	32.492	16	22
0.127	9.428	11	12
1.008	30.247	18	33
1.196	23.499	15	28
1.319	33.106	13	24
0.125	7.413	16	15
1.169	23.558	11	44
0.953	14.747	18	74
0.087	6.997	14	11
0.848	23.648	14	29
1.272	29.747	12	36
0.903	26.887	17	28
0.613	18.724	12	24
0.914	18.590	17	24
0.121	7.601	15	14
1.492	31.439	11	50
0.974	37.738	11	24
1.540	40.251	11	38
1.557	39.718	12	32
0.780	26.578	17	23
1.179	24.420	18	27
1.537	48.462	11	24
1.450	23.203	12	45
1.125	16.102	18	46
1.398	22.067	11	44
0.091	6.423	15	13
1.190	45.027	14	25
1.504	39.043	11	28
0.121	6.814	15	17
1.236	24.713	11	32
1.074	20.040	12	23
0.900	27.333	12	31
1.342	29.008	13	54
0.982	28.134	16	31
1.025	13.016	17	37
1.283	29.766	18	22
1.353	21.638	11	33
0.109	7.065	15	14
1.077	38.242	17	25
1.237	36.636	16	30
0.119	6.731	18	16
1.238	29.452	12	22
0.173	8.134	13	21
1.143	15.757	12	44
0.190	7.608	18	19
1.790	26.760	16	27
0.576	13.816	15	31
1.110	22.842	11	31
1.220	16.492	12	24
0.435	14.726	18	22
1.140	10.727	14	70
1.039	33.897	17	28
1.127	25.720	17	22
1.584	39.447	16	27
2.403	35.284	13	30
0.751	18.865	16	38
0.386	12.757	14	28
0.128	6.748	15	18
1.155	22.624	14	25
1.354	24.344	17	27
0.094	6.342	18	13
1.390	21.218	11	29
1.132	29.151	17	28
0.952	21.286	18	31
1.349	18.900	13	26
2.335	22.131	12	24
0.906	20.523	12	23
1.173	22.182	16	26
1.308	28.047	15	23
1.405	30.856	15	24
1.137	47.499	17	22
1.051	34.213	15	25
1.200	39.282	13	25
0.892	37.811	18	22
1.372	22.880	13	47
0.957	36.051	12	24
1.385	32.316	17	30
0.777	16.956	13	49
1.240	29.280	12	24
1.105	16.933	13	54
1.184	42.718	17	21
0.137	6.908	15	17
0.909	22.025	14	31
1.531	27.425	11	29
1.039	20.126	13	30
1.220	21.840	16	32
0.831	17.767	17	26
1.575	32.223	16	29
1.151	19.896	13	31
1.138	15.981	11	50
1.334	45.227	12	27
1.498	47.686	15	25
0.110	7.404	18	13
0.736	10.366	12	25
1.042	20.441	18	30
0.422	14.717	15	25
0.117	6.625	17	16
0.982	21.209	11	34
1.618	43.194	16	28
0.112	7.199	15	14
0.118	7.077	15	15
0.148	6.877	15	14
1.368	34.885	14	28
0.109	6.816	18	15
0.131	8.492	16	14
1.128	16.706	14	39
1.467	31.371	15	24
1.378	42.724	16	29
1.012	26.206	13	34
0.122	7.763	11	14
0.103	6.804	16	13
0.842	20.150	11	42
0.336	13.960	14	21
0.331	8.256	18	47
0.141	7.986	13	16
2.665	44.109	15	49
0.899	26.542	17	29
1.189	18.519	16	39
1.264	15.127	16	71
1.374	22.220	17	32
1.327	45.580	15	25
0.445	10.100	18	41
0.371	12.558	18	27
0.624	14.116	17	26
0.275	8.401	18	33
0.822	24.652	12	28
0.136	7.369	12	17
0.702	13.122	11	23
0.531	23.484	13	22
0.141	6.574	16	19
0.102	6.370	18	14
0.104	7.456	18	12
1.413	28.376	11	23
0.900	23.992	15	26
1.224	24.004	14	22
1.383	17.002	11	41
1.254	35.137	17	27
1.166	43.372	14	25
1.100	26.737	16	32
1.114	17.401	12	38
1.109	19.721	18	34
0.918	21.336	18	19
1.542	55.768	12	23
0.078	6.801	14	9
0.403	14.280	16	19
1.842	84.368	11	20
0.802	26.827	13	26
1.211	45.665	18	24
1.083	30.867	13	28
1.831	42.764	16	44
1.125	12.575	18	19
1.427	25.504	13	36
1.193	30.916	13	25
1.407	32.900	11	24
1.010	39.828	12	22
0.113	6.967	18	14
0.119	7.946	11	14
0.102	7.596	14	12
1.249	22.189	15	27
0.079	6.125	18	11
0.127	7.558	13	15
1.303	21.440	18	27
1.076	30.810	11	29
0.112	7.146	14	14
0.110	6.359	17	16
0.718	12.005	18	35
1.118	23.841	14	47
